Date,Close,High,Low,Open,Volume,value,value_classification,timestamp,time_until_update,US Dollar Index,Federal Funds Rate,SMA50,SMA200,delta,gain,loss,avg_gain,avg_loss,rs,RSI,MA20,stddev,UpperBand,LowerBand,Daily_Return
2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,67,Greed,1702339200,,103.87000274658205,5.33,34682.497265625,29380.835419921874,206.390625,206.390625,-0.0,711.3588169642857,308.75809151785717,2.303935788264658,69.73306795029347,39195.941015625,2935.8418403167725,45067.62469625854,33324.25733499146,0.5004157345118276
2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,65,Greed,1702425600,,102.87000274658205,5.33,34991.7125390625,29479.55236328125,1440.51953125,1440.51953125,-0.0,698.6439732142857,308.75809151785717,2.2627551873369423,69.35105631335463,39563.59609375,2913.9335662148433,45391.46322617969,33735.72896132031,3.475299863154757
2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,72,Greed,1702512000,,101.95999908447266,5.33,35296.2041015625,29576.43947265625,133.23046875,133.23046875,-0.0,687.5931919642857,308.75809151785717,2.226964121277186,69.0111212143191,39820.765625,2983.7111649545805,45788.18795490916,33853.34329509084,0.31062756659134827
2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462,70,Greed,1702598400,,102.5500030517578,5.33,35586.481015625,29668.710927734373,-1094.21484375,0.0,1094.21484375,687.5931919642857,353.6224888392857,1.9444272173447172,66.03753714442976,40109.5150390625,2888.1692453573737,45885.85352977725,34333.17654834775,-2.543267802098337
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,65,Greed,1702857600,,102.51000213623048,5.33,35880.01984375,29770.015224609375,693.78125,693.78125,-0.0,695.9405691964286,353.6224888392857,1.9680325521172368,66.30764715546488,40410.8578125,2815.867566524808,46042.592945549615,34779.12267945038,1.6546273725272398
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,73,Greed,1702944000,,102.16999816894533,5.33,36173.7568359375,29869.219072265623,-353.01171875,0.0,353.01171875,693.9829799107143,378.83761160714283,1.831874551649268,64.68770131722093,40650.536328125,2756.37800140651,46163.29233093802,35137.780325311986,-0.8282083715112631
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,74,Greed,1703030400,,102.41000366210938,5.33,36498.9814453125,29976.381474609374,1381.72265625,1381.72265625,-0.0,792.6774553571429,368.4271763392857,2.151517331683382,68.2692527200588,41042.458203125,2584.3568527261223,46211.17190857725,35873.74449767276,3.2687613405284255
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,70,Greed,1703116800,,101.83999633789062,5.33,36838.8980859375,30087.1368359375,216.90234375,216.90234375,-0.0,738.4559151785714,368.4271763392857,2.004347025960227,66.71489706884353,41364.298828125,2510.868207364862,46386.03524285473,36342.56241339527,0.49688697318006625
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216,74,Greed,1703203200,,101.6999969482422,5.33,37183.72015625,30205.311240234376,128.75,128.75,-0.0,512.5560825892857,368.4271763392857,1.3912005289134024,58.18000255903193,41678.1798828125,2422.170633503753,46522.52114982001,36833.838615805,0.2934864092908329
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982,71,Greed,1703548800,,101.47000122070312,5.33,37496.880703125,30316.97703125,-1477.5,0.0,1477.5,362.51674107142856,473.962890625,0.7648631322030066,43.338382350831886,41941.4916015625,2191.155631308345,46323.80286417919,37559.18033894581,-3.3581146402309803
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032,73,Greed,1703635200,,100.98999786376952,5.33,37795.3484765625,30413.203642578126,922.453125,922.453125,-0.0,428.40625,450.0912388392857,0.951820904367728,48.76579107426152,42222.080078125,1986.8800971242072,46195.84027237342,38248.31988387658,2.1694364920222586
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014,73,Greed,1703721600,,101.2300033569336,5.33,38079.590625,30502.612548828125,-815.0,0.0,815.0,428.40625,475.892578125,0.9002162876502625,47.37441171833323,42460.5482421875,1701.2777082258713,45863.103658639244,39057.99282573575,-1.8760276947869081
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055,65,Greed,1703808000,,101.33000183105467,5.33,38355.0118359375,30591.229755859375,-528.453125,0.0,528.453125,365.98214285714283,513.6392299107143,0.7125276294039327,41.60678152982192,42679.8810546875,1290.027221991173,45259.935498669845,40099.82661070516,-1.2396896798793966
2024-01-02,44957.96875,45899.70703125,44176.94921875,44187.140625,39335274536,71,Greed,1704153600,,102.1999969482422,5.33,38679.775078125,30690.755654296874,2858.56640625,2858.56640625,-0.0,570.1654575892857,304.86997767857144,1.8701922108920113,65.15912780317888,42993.3419921875,997.7510421776057,44988.844076542715,40997.83990783229,6.7900403500012585
2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118,70,Greed,1704240000,,102.45999908447266,5.33,38943.079609375,30767.876884765625,-2109.79296875,0.0,2109.79296875,555.4232700892857,455.56947544642856,1.2191845591608323,54.93840312325613,43036.7458984375,969.844449386138,44976.434797209775,41097.05699966522,-4.692812036242189
2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210,68,Greed,1704326400,,102.41999816894533,5.33,39164.953359375,30849.9403125,1331.74609375,1331.74609375,-0.0,547.6537388392857,455.56947544642856,1.2021300116796028,54.58942048397575,43041.7095703125,975.7046820700729,44993.11893445265,41090.30020617235,3.108057856532498
2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347,72,Greed,1704412800,,102.41000366210938,5.33,39370.176640625,30929.8746875,-17.23046875,0.0,17.23046875,538.1372767857143,456.8002232142857,1.1780582614410704,54.08754587958684,43062.521875,995.7614826250458,45054.04484025009,41070.998909749906,-0.03900067727314882
2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015,71,Greed,1704672000,,102.20999908447266,5.33,39619.5303125,31028.19001953125,2807.8125,2807.8125,-0.0,738.6953125,378.6420200892857,1.9509068547801744,66.11211233658224,43246.4138671875,1325.5050777088165,45897.42402260513,40595.40371176986,6.357883567763345
2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992,76,Extreme Greed,1704758400,,102.56999969482422,5.33,39859.191953125,31117.21880859375,-830.7734375,0.0,830.7734375,689.1395089285714,437.9829799107143,1.5734390159842675,61.14149222931835,43345.0703125,1463.8123295704008,46272.6949716408,40417.4456533592,-1.7687130611972357
2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298,73,Greed,1704844800,,102.36000061035156,5.33,40113.551484375,31212.89126953125,488.046875,488.046875,-0.0,724.0,412.76785714285717,1.754012545965823,63.68934479021034,43614.267578125,1549.5976382660212,46713.462854657046,40515.072301592954,1.0577584004972662
2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549,76,Extreme Greed,1704931200,,102.29000091552734,5.33,40350.8759375,31309.034755859375,-259.19140625,0.0,259.19140625,625.3055245535714,431.28152901785717,1.4498778233734204,59.18163793886566,43860.1857421875,1578.0979274272481,47016.381597042,40703.98988733301,-0.5558733892443213
2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900,71,Greed,1705017600,,102.4000015258789,5.33,40514.583671875,31386.95994140625,-3515.41796875,0.0,3515.41796875,609.8125,682.3828125,0.8936516114259545,47.19197586471666,43858.30703125,1579.3346650717976,47016.976361393594,40699.6377011064,-7.581464687080208
2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740,64,Greed,1705363200,,103.36000061035156,5.33,40668.9375,31460.9924609375,301.77734375,301.77734375,-0.0,622.1715959821429,682.3828125,0.9117632868019268,47.6922688648949,43864.8556640625,1575.9609911668695,47016.777646396244,40712.93368172876,0.7042124492874446
2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595,60,Greed,1705449600,,103.4499969482422,5.33,40825.025703125,31534.53791015625,-412.29296875,0.0,412.29296875,622.1715959821429,606.2965959821429,1.026183554559273,50.64612987555731,43905.500390625,1533.3332213971905,46972.16683341938,40838.833947830615,-0.9553782672285682
2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242,63,Greed,1705536000,,103.54000091552734,5.33,40955.620390625,31598.45578125,-1480.59375,0.0,1480.59375,556.2820870535714,712.0532924107143,0.7812365913936486,43.8592265153505,43837.4263671875,1620.9610992813334,47079.348565750166,40595.50416862484,-3.4639725632667706
2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154,51,Neutral,1705622400,,103.29000091552734,5.33,41087.24109375,31667.596708984376,356.34765625,356.34765625,-0.0,581.7354910714286,653.8390066964286,0.8897228294939017,47.082186636448895,43804.8203125,1660.221885251159,47125.264083002316,40484.376541997684,0.863620644230223
2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143,55,Greed,1705881600,,103.33000183105467,5.33,41168.5171875,31724.293095703124,-2111.0390625,0.0,2111.0390625,581.7354910714286,766.880859375,0.7585734915141017,43.135728769628095,43597.576171875,1918.8294189553087,47435.23500978562,39759.91733396438,-5.072368821187146
2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045,50,Neutral,1705968000,,103.62000274658205,5.33,41252.32265625,31782.630927734375,338.18359375,338.18359375,-0.0,401.70814732142856,766.880859375,0.5238208026848089,34.37548573702976,43396.39609375,2091.9732925737517,47580.342678897505,39212.4495086025,0.8560013431039293
2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178,48,Neutral,1706054400,,103.23999786376952,5.33,41320.001640625,31842.795595703126,231.5234375,231.5234375,-0.0,418.2455357142857,616.1813616071429,0.6787701832191175,40.432585115226736,43200.3546875,2212.858786392437,47626.07226028488,38774.63711471513,0.5810521700930993
2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013,52,Neutral,1706140800,,103.56999969482422,5.33,41372.3984375,31894.199736328126,-143.265625,0.0,143.265625,323.12081473214283,626.4146205357143,0.5158257871692196,34.029358224108066,43071.025,2327.3160619637542,47725.65712392751,38416.392876072496,-0.35747525934159974
2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893,49,Neutral,1706227200,,103.47000122070312,5.33,41478.68875,31952.108798828125,1883.0625,1883.0625,-0.0,457.62527901785717,625.1838727678571,0.7319850990266703,42.262782713201545,42989.72578125,2341.997054437662,47673.71989012533,38305.73167237468,4.715459322091098
2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578,55,Greed,1706486400,,103.61000061035156,5.33,41633.700859375,32017.854765625,1471.375,1471.375,-0.0,362.1654575892857,625.1838727678571,0.5792943058269912,36.680579654445474,43022.7453125,2341.281838763206,47705.30899002642,38340.18163497359,3.5186157201989143
2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518,61,Greed,1706572800,,103.4000015258789,5.33,41735.14140625,32080.62248046875,-335.63671875,0.0,335.63671875,362.1654575892857,589.8169642857143,0.6140302492449988,38.04329253012614,43065.4056640625,2331.3241214044933,47728.053906871486,38402.75742125351,-0.7753530092744043
2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793,60,Greed,1706659200,,103.2699966430664,5.33,41863.698125,32141.10701171875,-370.00390625,0.0,370.00390625,327.30496651785717,616.2458147321429,0.5311272850755561,34.688643475473484,42946.6375,2289.973046040533,47526.583592081064,38366.69140791893,-0.861423582021903
2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779,63,Greed,1706745600,,103.0500030517578,5.33,41993.279921875,32209.260654296875,493.16796875,493.16796875,-0.0,362.53125,597.7321428571429,0.6065112179965942,37.75331359048624,42958.0173828125,2290.023509714869,47538.064402242235,38377.97036338276,1.1581441842771323
2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039,63,Greed,1706832000,,103.91999816894533,5.33,42107.45796875,32273.2021875,110.0859375,110.0859375,-0.0,370.39453125,346.630859375,1.0685561346668544,51.6571011421427,42908.3142578125,2272.830361588016,47453.974980988525,38362.65353463647,0.25556346111748063
2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317,60,Greed,1707091200,,104.4499969482422,5.33,42244.355078125,32342.38212890625,-527.19140625,0.0,527.19140625,348.83900669642856,384.28738839285717,0.9077555424218353,47.58238266048848,42833.1130859375,2253.9457345620976,47341.00455506169,38325.2216168133,-1.220750064673226
2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726,64,Greed,1707177600,,104.18000030517578,5.33,42357.40171875,32416.575546875,426.00390625,426.00390625,-0.0,379.26785714285717,354.837890625,1.068848246377598,51.6639269336972,42638.821484375,2035.416039306493,46709.65356298799,38567.98940576202,0.9986338686479135
2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775,62,Greed,1707264000,,104.04000091552734,5.33,42489.360546875,32501.782109375,1233.55078125,1233.55078125,-0.0,467.37862723214283,249.08119419642858,1.8764107372295724,65.23445045393085,42547.74609375,1907.238023010513,46362.222139771024,38733.270047728976,2.8630850081180936
2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080,66,Greed,1707350400,,104.1500015258789,5.33,42650.308515625,32590.6632421875,983.34375,983.34375,-0.0,512.1640625,249.08119419642858,2.0562132928273216,67.27977061198848,42481.435546875,1776.4913703842965,46034.418287643595,38928.452806106405,2.2188248784866804
2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844,72,Greed,1707436800,,104.08000183105467,5.33,42836.63078125,32684.86125,1845.6328125,1845.6328125,-0.0,643.9949776785714,98.29268973214286,6.551809492989971,86.75814053667193,42520.3662109375,1872.1168815051271,46264.599973947756,38776.132447927244,4.0741037427910465
2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805,70,Greed,1707696000,,104.16999816894533,5.33,43078.625390625,32792.538857421874,2811.0234375,2811.0234375,-0.0,820.6263950892857,98.29268973214286,8.34880393776559,89.30344451913915,42875.6189453125,2505.5566891439844,47886.73232360047,37864.50556702453,5.962227839786682
2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468,79,Extreme Greed,1707782400,,104.95999908447266,5.33,43319.219296875,32893.88212890625,-215.78125,0.0,215.78125,804.0890066964286,113.70563616071429,7.0716723800736645,87.6109936960688,43204.99375,2939.60205308152,49084.19785616304,37325.789643836964,-0.4319233922406296
2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050,74,Greed,1707868800,,104.72000122070312,5.33,43581.978203125,33006.314296875,2084.25390625,2084.25390625,-0.0,952.9642857142857,103.47237723214286,9.209842386981084,90.2055295067519,43659.1958984375,3510.719905204017,50680.63570884553,36637.75608802947,4.190091694992915
2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533,72,Greed,1707955200,,104.3000030517578,5.33,43781.14734375,33125.54922851562,111.859375,111.859375,-0.0,826.4497767857143,103.47237723214286,7.987153662581402,88.87300654306641,44193.020703125,3915.422052007785,52023.86480714058,36362.17659910943,0.21583350882306007
2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298,72,Greed,1708041600,,104.3000030517578,5.33,43942.7384375,33242.94755859375,221.6484375,221.6484375,-0.0,737.18359375,103.47237723214286,7.124448219606574,87.69147180251923,44720.110546875,4246.180631524455,53212.47180992391,36227.749283826095,0.4267512618200353
2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256,72,Greed,1708387200,,104.08000183105467,5.33,44113.50703125,33359.340390625,124.671875,124.671875,-0.0,746.0887276785714,79.49832589285714,9.384961498234606,90.3706913100256,45358.9859375,4379.742132283988,54118.470202067976,36599.50167293203,0.23901723446364542
2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020,78,Extreme Greed,1708473600,,104.01000213623048,5.33,44284.43734375,33474.297734375,-445.6953125,0.0,445.6953125,746.0887276785714,84.90485491071429,8.787350599246135,89.78273037366185,45958.6673828125,4406.115778749084,54770.89894031067,37146.43582531433,-0.8524364120598982
2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611,74,Greed,1708560000,,103.95999908447266,5.33,44427.204765625,33583.150673828124,-534.20703125,0.0,534.20703125,710.8624441964286,123.0625,5.776434284988754,85.24297649849254,46520.0623046875,4331.948787313253,55183.959879314,37856.16473006099,-1.0305082651198116
2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270,76,Extreme Greed,1708646400,,103.94000244140624,5.33,44616.967109375,33698.33905273437,-573.0234375,0.0,573.0234375,702.9991629464286,163.99274553571428,4.286769885155254,81.08485858618691,47059.9693359375,4136.3668714308415,55332.70307879918,38787.23559307582,-1.1168964874795462
2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896,72,Greed,1708905600,,103.83000183105467,5.33,44878.410703125,33832.6571875,3790.453125,3790.453125,-0.0,973.7458147321429,126.33621651785714,7.707574609807217,88.51574583267177,47695.2458984375,4262.488697364026,56220.223293165545,39170.26850370945,7.471530629852263
2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031,79,Extreme Greed,1708992000,,103.83000183105467,5.33,45162.30328125,33979.97526367188,2562.96875,2562.96875,-0.0,1126.3861607142858,126.33621651785714,8.91578196466787,89.9150666728734,48385.1021484375,4613.721862124196,57612.54587268589,39157.65842418911,4.700762695380023
2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760,82,Extreme Greed,1709078400,,103.9800033569336,5.33,45551.919609375,34157.49526367187,5419.41796875,5419.41796875,-0.0,1425.376674107143,126.33621651785714,11.282407478980277,91.85827369991291,49362.7111328125,5405.5592889021855,60173.829710616876,38551.59255500813,9.493531994124748
2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844,80,Extreme Greed,1709164800,,104.16000366210938,5.33,45937.292109375,34329.4622265625,-1306.40625,0.0,1306.40625,1355.1378348214287,219.65094866071428,6.169505950619198,86.05203751991259,50293.5,5767.272849444254,61828.045698888505,38758.954301111495,-2.090089846865484
2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423,80,Extreme Greed,1709251200,,103.86000061035156,5.33,46333.633984375,34505.70192382813,1242.25,1242.25,-0.0,1312.0390625,219.65094866071428,5.973291126216133,85.6595690341897,51261.74296875,6107.26338999901,63476.26974874802,39047.216188751976,2.029873900109447
2024-03-04,68330.4140625,68537.03125,62386.51953125,63137.00390625,70670471105,82,Extreme Greed,1709510400,,103.83000183105467,5.33,46854.83171875,34712.1707421875,5889.78125,5889.78125,-0.0,1531.9503348214287,219.65094866071428,6.974476295969788,87.45999156702756,52518.970703125,6894.6274344853655,66308.22557209573,38729.71583415427,9.432609800233994
2024-03-05,63801.19921875,69170.625,59323.91015625,68341.0546875,102802940877,90,Extreme Greed,1709596800,,103.8000030517578,5.33,47257.810703125,34894.182724609374,-4529.21484375,0.0,4529.21484375,1531.9503348214287,527.7533482142857,2.9027771022295914,74.37721976413368,53576.097265625,6924.003407784463,67424.10408119393,39728.09045005607,-6.628402455760396
2024-03-06,66106.8046875,67637.9296875,62848.671875,63776.05078125,68750229073,75,Greed,1709683200,,103.37000274658205,5.33,47702.56375,35090.555703125,2305.60546875,2305.60546875,-0.0,1547.7611607142858,527.7533482142857,2.932735843270941,74.57240862716377,54727.20390625,7001.2868457500135,68729.77759775003,40724.63021474997,3.613733749494208
2024-03-07,66925.484375,68029.921875,65655.53125,66099.7421875,46989543159,82,Extreme Greed,1709769600,,102.81999969482422,5.33,48161.115390625,35290.73248046875,818.6796875,818.6796875,-0.0,1598.248325892857,527.7533482142857,3.0284001632594366,75.1762496407287,55857.5669921875,7057.057214491063,69971.68142116963,41743.45256320538,1.2384196927533564
2024-03-08,68300.09375,70083.0546875,66230.453125,66938.09375,59202881172,81,Extreme Greed,1709856000,,102.73999786376952,5.33,48676.70921875,35497.9765625,1374.609375,1374.609375,-0.0,1680.6026785714287,527.7533482142857,3.184447212429711,76.10198075794708,57007.493359375,7119.9489382886495,71247.3912359523,42767.595482797704,2.0539401213709896
2024-03-11,72123.90625,72850.7109375,67194.8828125,69020.546875,65716656765,82,Extreme Greed,1710115200,,102.87000274658205,5.33,49250.330234375,35722.4674609375,3823.8125,3823.8125,-0.0,1944.8270089285713,527.7533482142857,3.6851059600268155,78.65576555723669,58256.3287109375,7480.7420411096555,73217.81279315682,43294.84462871819,5.598546488085887
2024-03-12,71481.2890625,72825.65625,68728.8515625,72125.125,62554434520,81,Extreme Greed,1710201600,,102.95999908447266,5.33,49827.39890625,35948.199814453124,-642.6171875,0.0,642.6171875,1944.8270089285713,541.8191964285714,3.5894391002533625,78.21084498223772,59332.48203125,7766.823577025189,74866.12918530038,43798.834877199624,-0.8909905479502545
2024-03-13,73083.5,73637.4765625,71334.09375,71482.1171875,48212536929,81,Extreme Greed,1710288000,,102.79000091552734,5.33,50447.080859375,36181.23627929688,1602.2109375,1602.2109375,-0.0,2059.2706473214284,503.6615513392857,4.08860005661664,80.34822959411571,60499.5349609375,8000.094690985478,76499.72434290845,44499.34557896654,2.2414410239567806
2024-03-14,71396.59375,73750.0703125,68563.0234375,73079.375,59594605698,88,Extreme Greed,1710374400,,103.36000061035156,5.33,50975.853359375,36404.62279296875,-1686.90625,0.0,1686.90625,2059.2706473214284,583.224609375,3.5308363436999017,77.92901963032733,61478.0298828125,8079.8888823522175,77637.80764751694,45318.25211810807,-2.30819028918976
2024-03-15,69403.7734375,72357.1328125,65630.6953125,71387.875,78320453976,83,Extreme Greed,1710460800,,103.43000030517578,5.33,51506.9653125,36613.129912109376,-1992.8203125,0.0,1992.8203125,1788.5239955357142,725.5689174107143,2.4649953334802315,71.13993227241657,62351.2908203125,7937.159817046592,78225.61045440569,46476.971186219314,-2.7911980219644583
2024-03-18,67548.59375,68897.1328125,66594.2265625,68371.3046875,49261579492,77,Extreme Greed,1710720000,,103.58000183105467,5.33,51974.33875,36814.77458984375,-1855.1796875,0.0,1855.1796875,1605.454799107143,858.0817522321429,1.870981168088991,65.16870221529078,63120.7103515625,7637.460222287504,78395.6307961375,47845.78990698749,-2.6730242400589965
2024-03-19,61912.7734375,68106.9296875,61536.1796875,67556.1328125,74215844794,79,Extreme Greed,1710806400,,103.80999755859376,5.33,52329.340390625,36990.23859375,-5635.8203125,0.0,5635.8203125,1218.353515625,1260.640345982143,0.9664560709230688,49.14709691274249,63602.1052734375,7209.986264310945,78022.07780205939,49182.13274481561,-8.343356981432349
2024-03-20,67913.671875,68115.2578125,60807.78515625,61930.15625,66792634382,74,Greed,1710892800,,103.41000366210938,5.33,52748.20375,37193.55900390625,6000.8984375,6000.8984375,-0.0,1646.9891183035713,1167.3256138392858,1.4109080609365643,58.521852566558245,64405.8298828125,6708.195537293036,77822.22095739857,50989.43880822643,9.692504638897837
2024-03-21,65491.390625,68199.9921875,64580.91796875,67911.5859375,44480350565,78,Extreme Greed,1710979200,,104.0,5.33,53135.236953125,37392.21546875,-2422.28125,0.0,2422.28125,1558.2569754464287,1340.345703125,1.1625784092964757,53.75890207258116,65115.15078125,5958.10425201457,77031.35928527913,53198.942277220856,-3.5667063539995048
2024-03-22,63778.76171875,66623.75,62355.37109375,65489.9296875,41401116964,75,Greed,1711065600,,104.43000030517578,5.33,53478.256640625,37574.91536132812,-1712.62890625,0.0,1712.62890625,1137.558314732143,1462.6763392857142,0.7777238779207025,43.74829452312694,65767.49140625,4925.121435841744,75617.73427793349,55917.24853456652,-2.615044343853401
2024-03-25,69958.8125,71162.59375,66414.8359375,67234.09375,42700139523,75,Greed,1711324800,,104.2300033569336,5.33,53950.061171875,37792.97943359375,6180.05078125,6180.05078125,-0.0,1578.990513392857,1139.1609933035713,1.3860995264714766,58.090599788233355,66539.3119140625,4230.718543921403,75000.74900190531,58077.874826219704,9.689825601354007
2024-03-26,69987.8359375,71535.7421875,69335.609375,69931.328125,36010437368,81,Extreme Greed,1711411200,,104.29000091552734,5.33,54492.75453125,38010.37752929688,29.0234375,29.0234375,-0.0,1416.3775111607142,1139.1609933035713,1.2433514836680055,55.42383762508121,67184.43515625,3658.2441108281923,74500.92337790638,59867.94693459361,0.041486463910467286
2024-03-27,69455.34375,71727.6875,68381.9296875,69991.8984375,40827113309,83,Extreme Greed,1711497600,,104.3499984741211,5.33,55018.7625,38225.252373046875,-532.4921875,0.0,532.4921875,1357.900390625,1177.1961495535713,1.1535039348709706,53.56405048501033,67531.962890625,3517.734597488591,74567.43208560218,60496.49369564782,-0.7608353371227561
2024-03-28,70744.953125,71546.0234375,68895.5078125,69452.7734375,34374900617,80,Extreme Greed,1711584000,,104.5500030517578,5.33,55578.808515625,38449.464638671874,1289.609375,1289.609375,-0.0,1351.8289620535713,1177.1961495535713,1.1483464013760376,53.452571737989274,68009.29140625,3250.642824464346,74510.5770551787,61508.00575732131,1.8567460837021654
2024-04-01,69702.1484375,71342.09375,68110.6953125,71333.484375,34873527352,79,Extreme Greed,1711929600,,105.0199966430664,5.33,56147.6103125,38668.38173828125,-1042.8046875,0.0,1042.8046875,1078.699497767857,1251.6821986607142,0.8617998234072941,46.28853287944284,68372.3671875,2991.0939963805463,74354.55518026109,62390.17919473891,-1.474034035555094
2024-04-02,65446.97265625,69708.3828125,64586.59375,69705.0234375,50705240709,79,Extreme Greed,1712016000,,104.81999969482422,5.33,56624.181640625,38869.99322265625,-4255.17578125,0.0,4255.17578125,1078.699497767857,1509.7220982142858,0.7145020259316291,41.67402634262749,68228.1951171875,3061.8766518358866,74351.94842085928,62104.441813515725,-6.104798598949213
2024-04-03,65980.8125,66914.3203125,64559.8984375,65446.671875,34488018367,71,Greed,1712102400,,104.25,5.33,57153.650546875,39072.0153125,533.83984375,533.83984375,-0.0,1002.3872767857143,1509.7220982142858,0.6639548284888642,39.902214718883975,68337.17578125,2932.0514125470277,74201.27860634406,62473.07295615594,0.8156830210526378
2024-04-04,68508.84375,69291.2578125,65113.796875,65975.6953125,34439527442,70,Greed,1712188800,,104.12000274658205,5.33,57726.91640625,39282.92221679688,2528.03125,2528.03125,-0.0,1182.9609375,1389.228794642857,0.851523479834087,45.99042297375516,68457.277734375,2884.69654815064,74226.67083067629,62687.88463807372,3.8314642609167615
2024-04-05,67837.640625,68725.7578125,66011.4765625,68515.7578125,33748230056,79,Extreme Greed,1712275200,,104.3000030517578,5.33,58282.127734375,39480.47297851562,-671.203125,0.0,671.203125,1182.9609375,1294.8275669642858,0.9136049985971828,47.74261142016897,68502.885546875,2866.356270539865,74235.59808795473,62770.17300579527,-0.9797320875087778
2024-04-08,71631.359375,72715.359375,69064.2421875,69362.5546875,37261432669,76,Extreme Greed,1712534400,,104.13999938964844,5.33,58916.07875,39688.49329101563,3793.71875,3793.71875,-0.0,1453.9408482142858,1162.314732142857,1.2509011612833842,55.57334914564461,68669.448828125,2949.53452679865,74568.51788172229,62770.3797745277,5.592350669993551
2024-04-09,69139.015625,71742.5078125,68212.921875,71632.5,36426900409,80,Extreme Greed,1712620800,,104.1500015258789,5.33,59462.521640625,39884.62696289062,-2492.34375,0.0,2492.34375,1453.9408482142858,937.7806919642857,1.5504060391442325,60.79055708574382,68520.204296875,2838.9866878851094,74198.17767264522,62842.23092110478,-3.4794031158228322
2024-04-10,70587.8828125,71093.4296875,67503.5625,69140.2421875,38318601774,78,Extreme Greed,1712707200,,105.25,5.33,60008.514375,40084.08903320313,1448.8671875,1448.8671875,-0.0,1128.7957589285713,937.7806919642857,1.2036884194791677,54.62153400813597,68475.533984375,2796.6561385092887,74068.84626139357,62882.22170735642,2.09558550176423
